,name,sub,genre
2906,Dingo Friends,"5,040",영화/애니메이션
2907,페퍼솔트,"5,020",푸드/쿠킹
2908,유튜브팹,"5,010",교육/강의
2909,다꾸TV[DakkuTV],"4,990",라이프스타일
2910,Enri John Angeles,"4,990",미분류
2911,加菲猫Maya,"4,970",인물/유명인
2912,남사이_남이사는이야기,"4,940",교육/강의
2913,hannainkorea,"4,940",라이프스타일
2914,Kpop Box,"4,900",음악/댄스
2915,타전거,"4,890",교육/강의
2916,동화히어로,"4,870",게임
2917,뮤지컬 큐레이팅 채널_ 뮤슨트,"4,860",음악/댄스
2918,박감독,"4,850",영화/애니메이션
2919,Jesse Holic,"4,850",뷰티/패션
2920,야메쌤yamhessam,"4,850",교육/강의
2921,TV교촌치킨,"4,840",푸드/쿠킹
2922,션TV (Kids Science Channel) 시우&시원,"4,820",키즈
2923,자왕 TV,"4,810",IT/기술/과학
2924,arau여행하는 사나,"4,800",여행/아웃도어
2925,진표TV,"4,780",뉴스/정치/이슈
2926,철구크루(Beagles),"4,780",엔터테인먼트
2927,닥터고블린,"4,750",IT/기술/과학
2928,우주스타조은찬,"4,740",키즈
2929,클레이홀릭ClayHolic,"4,730",취미
2930,탑스동물메디컬센터,"4,700",취미
2931,BHC치킨,"4,690",푸드/쿠킹
2932,썽으니 랜선여행[SUNG Travelog],"4,670",푸드/쿠킹
2933,현이하다,"4,650",게임
2934,해피할머니 패밀리,"4,640",엔터테인먼트
2935,thisiskyufleck,"4,620",음악/댄스
2936,블레스그레이스의맛앤뷰,"4,620",푸드/쿠킹
2937,Señor Moon 세뇰문,"4,620",음악/댄스
2938,N잡러 조규림 Njobler Gyurim,"4,590",라이프스타일
2939,서선생TV,"4,560",게임
2940,The Meta,"4,560",게임
2941,Lizzy's Storytime - 어린이영어,"4,540",키즈
2942,심재철,"4,510",뉴스/정치/이슈
2943,게임텔러,"4,500",게임
2944,FLETA Media,"4,500",차/배/바이크
2945,COSMAISON,"4,490",뷰티/패션
2946,방도날드BangDonalds,"4,470",차/배/바이크
2947,티키타카 Tiki-Taka,"4,440",스포츠
2948,주광덕TV,"4,420",뉴스/정치/이슈
2949,춘식이네,"4,410",게임
2950,뮬리 MUHLY,"4,380",뷰티/패션
2951,원더랜드제이,"4,330",엔터테인먼트
2952,전현희TV,"4,330",뉴스/정치/이슈
2953,안녕민준[Hi Minjun],"4,310",키즈
2954,범쨩TV,"4,300",게임
2955,예쓰이 YeSseui,"4,260",취미
2956,4학년용진,"4,210",엔터테인먼트
2957,마스,"4,180",게임
2958,JinBlog 진블로그,"4,180",IT/기술/과학
2959,에이와,"4,170",스포츠
2960,해운대윤준호TV,"4,160",뉴스/정치/이슈
2961,soochano,"4,140",엔터테인먼트
2962,Junwoo준우,"4,100",뷰티/패션
2963,Z Sun,"4,100",음악/댄스
2964,우리들의동화,"4,090",키즈
2965,SangShow 생쇼,"4,070",뷰티/패션
2966,KBeat TV,"4,070",경제/금융/재테크
2967,wildtale,"4,060",라이프스타일
2968,느낌책,"4,010",교육/강의
2969,광고백,"3,980",엔터테인먼트
2970,국회의원소병훈,"3,960",뉴스/정치/이슈
2971,짱세Zzangse,"3,950",뷰티/패션
2972,JEICHI42 Cooking Log,"3,940",푸드/쿠킹
2973,치치스 키친,"3,940",푸드/쿠킹
2974,코비가 Korea Visual Guide,"3,920",여행/아웃도어
2975,테헤란로사라 Teheran Sara,"3,920",라이프스타일
2976,Joy corea,"3,890",라이프스타일
2977,테이스티코리아TASTY KOREA,"3,880",푸드/쿠킹
2978,단풍녀 Maple Yeoja,"3,870",미분류
2979,YASS Official,"3,850",엔터테인먼트
2980,호랭몬과 고양이들 Butler and Cats,"3,850",동물/펫
2981,\나츠 Dance TV/,"3,820",음악/댄스
2982,푸니,"3,810",엔터테인먼트
2983,알지넷 ALZi net,"3,800",인물/유명인
2984,용하 YONGHA,"3,790",라이프스타일
2985,thechency,"3,780",뷰티/패션
2986,DOGTV Korea,"3,780",동물/펫
2987,momstouch LOVE,"3,740",푸드/쿠킹
2988,수인,"3,730",게임
2989,츄프CHUP,"3,730",취미
2990,임용수의토크백,"3,720",라이프스타일
2991,야구의 추억,"3,700",스포츠
2992,원수향,"3,690",교육/강의
2993,잡알리라 Career Vision Navigator,"3,680",경제/금융/재테크
2994,신상진TV,"3,680",뉴스/정치/이슈
2995,은선eunseon,"3,680",뷰티/패션
2996,아늑한 ASMR,"3,670",키즈
2997,유주니아agadingo,"3,660",라이프스타일
2998,Kranich 크라니쉬,"3,660",게임
2999,지녀비,"3,650",인물/유명인
3000,D. Y.N,"3,610",미분류
3001,興하게도와주는👉흥소장_서대웅,"3,600",교육/강의
3002,위츠커Wietske,"3,560",라이프스타일
3003,오케이저축은행,"3,560",경제/금융/재테크
3004,enjoypizzahut,"3,540",푸드/쿠킹
3005,죽이되든밥이되든,"3,540",게임
3006,해피독 Happy Dog TV,"3,540",동물/펫
3007,홀스형TV,"3,540",뷰티/패션
3008,알쓸신차,"3,500",차/배/바이크
3009,StuckIn KMusic,"3,480",엔터테인먼트
3010,박서울seoul eonni,"3,480",뷰티/패션
3011,조응천 중계석,"3,470",뉴스/정치/이슈
3012,BJ잠만복,"3,470",게임
3013,지미앤써니TV,"3,460",키즈
3014,오닝oning,"3,440",라이프스타일
3015,Chef Coral 이산호,"3,440",푸드/쿠킹
3016,부동산청년,"3,440",차/배/바이크
3017,세금폭탄처리반,"3,420",교육/강의
3018,신동근 TV,"3,410",뉴스/정치/이슈
3019,파주시을 국회의원 박정,"3,360",뉴스/정치/이슈
3020,가벼운날들 Korean Dessert,"3,340",푸드/쿠킹
3021,루킷 Lookit,"3,330",동물/펫
3022,동네오빠엔터테인먼트,"3,290",엔터테인먼트
3023,김명연TV,"3,270",뉴스/정치/이슈
3024,Luminia Music,"3,260",음악/댄스
3025,원경이 WK,"3,250",라이프스타일
3026,Girl Sana女孩莎娜,"3,250",인물/유명인
3027,DxA,"3,230",게임
3028,조니로그,"3,230",뷰티/패션
3029,사업독학,"3,210",경제/금융/재테크
3030,김수민Soo Min Kim,"3,190",취미
3031,라이언형,"3,190",게임
3032,락알못백스테이지Backstage,"3,180",음악/댄스
3033,스무디 SMOOTHIE,"3,170",키즈
3034,Sophia's Channel,"3,170",인물/유명인
3035,천재아시안,"3,150",영화/애니메이션
3036,꾹공방,"3,110",라이프스타일
3037,clelia chen,"3,100",뷰티/패션
3038,칼바이스,"3,100",스포츠
3039,JoyM,"3,100",엔터테인먼트
3040,똘똘이와 밥지 Ddolddol & Babzi,"3,090",인물/유명인
3041,개꿀쌤,"3,060",교육/강의
3042,안상수TV,"3,030",뉴스/정치/이슈
3043,이성우,"3,030",음악/댄스
3044,홈스쿨대디,"3,020",라이프스타일
3045,도주해,"2,990",차/배/바이크
3046,hyuna현화,"2,990",뷰티/패션
3047,정동영,"2,970",뉴스/정치/이슈
3048,갓보기 Godboki,"2,940",게임
3049,RE.A.L,"2,930",음악/댄스
3050,라희아빠 가족여행 유튜버LaHeeStory,"2,910",여행/아웃도어
3051,Bel Sound 박덕환,"2,900",음악/댄스
3052,Sooniverse,"2,890",인물/유명인
3053,준이채널 Hajun,"2,880",인물/유명인
3054,그리는 찰리 Charlie Drawing,"2,860",취미
3055,TSURIKI,"2,830",인물/유명인
3056,했지나,"2,820",음악/댄스
3057,왓더뮤직 What the Music,"2,820",음악/댄스
3058,CNP cosmetics,"2,760",경제/금융/재테크
3059,나쁜녀석들,"2,740",음악/댄스
3060,스텔라Stella,"2,720",뷰티/패션
3061,dalcompany,"2,710",엔터테인먼트
3062,James Design School,"2,700",교육/강의
3063,버댜미Birdami,"2,660",뷰티/패션
3064,최연혜TV,"2,650",뉴스/정치/이슈
3065,DailyBean 데일리빈,"2,640",키즈
3066,주하의 음악실,"2,610",음악/댄스
3067,무비맨-Movieman,"2,600",영화/애니메이션
3068,daegucityboy,"2,590",라이프스타일
3069,땅프로[골프TV],"2,550",스포츠
3070,김태년TV,"2,510",뉴스/정치/이슈
3071,다인이야기Gyu and Agata,"2,500",라이프스타일
3072,Moonlight Asmr,"2,500",취미
3073,Krazy HK,"2,480",음악/댄스
3074,WALKING AFTER U - 워킹애프터유,"2,460",음악/댄스
3075,조아해TV,"2,440",게임
3076,Daye's Mmshik,"2,440",푸드/쿠킹
3077,斯斯 Chelses Yuan,"2,430",뷰티/패션
3078,Studio. J,"2,420",음악/댄스
3079,KPJTV,"2,400",음악/댄스
3080,박두곡,"2,400",키즈
3081,알트 ALT,"2,350",음악/댄스
3082,국민일보,"2,350",경제/금융/재테크
3083,최칸나KANNA,"2,350",뷰티/패션
3084,타뇨의 주방 Tanyo's kitchen,"2,350",푸드/쿠킹
3085,우원식 TV,"2,330",뉴스/정치/이슈
3086,5월5일TV,"2,330",교육/강의
3087,LUNA K,"2,310",음악/댄스
3088,"즐거운 비건, 비건즐Veganzle","2,300",푸드/쿠킹
3089,"즐거운 비건, 비건즐Veganzle","2,300",엔터테인먼트
3090,Friends Junction Dance Co,"2,300",음악/댄스
3091,붉코 (Bullco),"2,240",음악/댄스
3092,hachuu하츄,"2,230",뷰티/패션
3093,리포터김경아 reporter,"2,220",교육/강의
3094,궁물이,"2,200",영화/애니메이션
3095,xinxi씬씨,"2,190",뷰티/패션
3096,belifcosmetic,"2,190",경제/금융/재테크
3097,황사장,"2,170",라이프스타일
3098,SPRIS 스프리스,"2,150",스포츠
3099,Samyangfoods삼양식품,"2,140",푸드/쿠킹
3100,시하의 옛영상들 SeeHa's OLD,"2,140",엔터테인먼트
3101,Linda 达宝,"2,130",뷰티/패션
3102,감정평가사 -이형석,"2,110",인물/유명인
3103,배준호,"2,110",라이프스타일
3104,성시영,"2,110",푸드/쿠킹
3105,JasonIsKorean,"2,100",인물/유명인
3106,예티튜드 Yettitude,"2,070",교육/강의
3107,헬로안녕,"2,070",교육/강의
3108,을지TV 을지대학교병원 을지대학교,"2,060",스포츠
3109,탈선왕,"2,040",여행/아웃도어
3110,작곡가 두잉온 Dooingon,"2,040",게임
3111,피자에땅(Pizzaetang),"2,040",푸드/쿠킹
3112,세살지안TV,"2,030",교육/강의
3113,쫄방비됴 Chewymill Video,"2,030",라이프스타일
3114,대원,"2,010",라이프스타일
3115,제이콩 아빠되기 How to Dad for JCONG,"2,010",키즈
3116,연민트,"2,000",라이프스타일
3117,Topping Place,"2,000",라이프스타일
3118,우주티비,"1,990",엔터테인먼트
3119,SeoulToy,"1,970",키즈
3120,JamActor 잼배우,"1,970",라이프스타일
3121,잡로그,"1,930",교육/강의
3122,iPOP Gaming TV,"1,930",게임
3123,영상으로 취업하자,"1,930",뷰티/패션
3124,sera fourtwo,"1,920",뷰티/패션
3125,데상트 DESCENTE,"1,920",스포츠
3126,Hi NanaJJ娜娜囧囧一起玩,"1,890",여행/아웃도어
3127,[죠&맥] 고전게임 TV,"1,880",게임
3128,이상진의 치과기공ch,"1,880",교육/강의
3129,원예입니다,"1,870",취미
3130,락동민,"1,870",게임
3131,케빈Kevin,"1,860",푸드/쿠킹
3132,남인순티브이,"1,860",뉴스/정치/이슈
3133,TV존다,"1,830",미분류
3134,오구삼,"1,810",영화/애니메이션
3135,기승전세나,"1,790",뷰티/패션
3136,이드,"1,790",음악/댄스
3137,Thunder썬더,"1,780",키즈
3138,지아신GIA SHIN,"1,780",인물/유명인
3139,책선비,"1,780",교육/강의
3140,구잉어TV[INGTUBE],"1,760",교육/강의
3141,봄의하루,"1,750",라이프스타일
3142,[코닮남]코가닮은남매,"1,730",엔터테인먼트
3143,이밤비,"1,700",게임
3144,vee,"1,700",음악/댄스
3145,LollipopUA,"1,670",음악/댄스
3146,글립GLIB Dolls,"1,670",취미
3147,달빛으로 그리다,"1,660",취미
3148,혁이메이션 - HYUKIMATION,"1,660",게임
3149,박영선,"1,650",뉴스/정치/이슈
3150,Korean_ WooJae,"1,650",엔터테인먼트
3151,marmot korea,"1,650",경제/금융/재테크
3152,준벅TV[곤충학자의 곤충이야기],"1,650",게임
3153,롱디 LONG:D,"1,650",음악/댄스
3154,Fieldcut,"1,640",라이프스타일
3155,로봇 대백과 사전,"1,630",영화/애니메이션
3156,이화티비EWHA TV,"1,610",경제/금융/재테크
3157,뷰키피디아 뷰링,"1,590",뷰티/패션
3158,TV 스피치그램,"1,590",교육/강의
3159,론리우드 LLWD _ How to go to Hollywood,"1,590",라이프스타일
3160,반디Bandi 서른다섯 새댁,"1,580",라이프스타일
3161,뭐하는거니,"1,580",엔터테인먼트
3162,와인TV,"1,580",게임
3163,치얼스Cheers,"1,570",푸드/쿠킹
3164,권캐스터,"1,560",라이프스타일
3165,디코DCO,"1,560",푸드/쿠킹
3166,필MC,"1,560",영화/애니메이션
3167,비비안북스 Vivianbooks,"1,540",교육/강의
3168,Korea Hanguldongul 한글동글,"1,530",교육/강의
3169,"링마TV, 3마리 강아지와 함께하는 일상","1,530",엔터테인먼트
3170,꼬장티비,"1,520",교육/강의
3171,케이뱅크,"1,510",경제/금융/재테크
3172,Beaver Cha,"1,510",음악/댄스
3173,송언석TV,"1,500",뉴스/정치/이슈
3174,키몽의 리뷰로운생활,"1,490",교육/강의
3175,매일의 연애,"1,490",미분류
3176,Teni The Abstract,"1,480",미분류
3177,Yoon Johnny,"1,470",라이프스타일
3178,뷰아라BEAUTY,"1,470",뷰티/패션
3179,웅라미Woongrami,"1,460",뷰티/패션
3180,CooknC TV쿡과대표,"1,450",푸드/쿠킹
3181,VDL,"1,440",경제/금융/재테크
3182,mlimitedkr,"1,440",스포츠
3183,돈TV,"1,430",경제/금융/재테크
3184,STUDIO SAMLIP,"1,420",푸드/쿠킹
3185,firebird,"1,420",음악/댄스
3186,TV은송,"1,420",키즈
3187,크리에이TV,"1,410",키즈
3188,피자알볼로 (Pizza Alvolo) - 알프로덕션,"1,400",푸드/쿠킹
3189,주남,"1,390",게임
3190,추혜선TV,"1,390",뉴스/정치/이슈
3191,lowxinyiii,"1,380",음악/댄스
3192,COBA 코바,"1,380",푸드/쿠킹
3193,히카,"1,370",게임
3194,ottoKWORLD,"1,370",라이프스타일
3195,Aming TV[아밍티비],"1,370",음악/댄스
3196,cherrysakura16,"1,360",음악/댄스
3197,꼬꼬오렌지,"1,350",동물/펫
3198,두아이닥터,"1,350",교육/강의
3199,황희TV,"1,350",뉴스/정치/이슈
3200,피터씨네 트래블러,"1,340",여행/아웃도어
3201,김종훈TV,"1,330",뉴스/정치/이슈
3202,I'min 아이민,"1,330",뷰티/패션
3203,수다피플,"1,310",인물/유명인
3204,크루온에어crewonair,"1,300",교육/강의
3205,BigChild Studio,"1,280",라이프스타일
3206,KPOP MUZE,"1,280",음악/댄스
3207,한다원 DAWON,"1,280",미분류
3208,엄마그런,"1,270",뷰티/패션
3209,Rookiest Game,"1,260",게임
3210,팩토 FACTO,"1,250",교육/강의
3211,하이비니,"1,240",푸드/쿠킹
3212,아놀짱 TV - Anolzzang TV,"1,240",키즈
3213,dazzling05555,"1,230",음악/댄스
3214,이래션 Presents,"1,230",게임
3215,tip dabang,"1,220",라이프스타일
3216,초랑뷰티,"1,220",뷰티/패션
3217,하요하요,"1,220",푸드/쿠킹
3218,직장인 용이,"1,210",음악/댄스
3219,한국재무설계TV,"1,200",경제/금융/재테크
3220,Janson Tow,"1,200",라이프스타일
3221,모델보영,"1,190",인물/유명인
3222,청정원,"1,180",푸드/쿠킹
3223,김무성TV,"1,170",뉴스/정치/이슈
3224,뭔들못해,"1,160",엔터테인먼트
3225,YUN MEDIA윤미디어,"1,160",스포츠
3226,국회의원이학영,"1,150",뉴스/정치/이슈
3227,FunStudio,"1,150",게임
3228,루팡,"1,140",키즈
3229,Dabin stay,"1,130",여행/아웃도어
3230,Ellie Saurich,"1,130",게임
3231,블로그브랜딩BlogBranding,"1,120",IT/기술/과학
3232,KIN TOY 킨토이,"1,120",키즈
3233,시대외침 방송,"1,120",IT/기술/과학
3234,채널혀니,"1,100",음악/댄스
3235,여행하는 차돌맹이,"1,100",여행/아웃도어
3236,링트럴정윤성,"1,100",게임
3237,saybrick,"1,090",교육/강의
3238,린다티비 LINDA TV,"1,090",라이프스타일
3239,ToTheMoon,"1,080",엔터테인먼트
3240,MinSeongToy 민성토이,"1,080",키즈
3241,마틴의 Market of Art,"1,070",교육/강의
3242,구아윤,"1,070",인물/유명인
3243,꼴찌TV,"1,060",라이프스타일
3244,SSENZE 쎈ZE,"1,050",음악/댄스
3245,국영수,"1,040",음악/댄스
3246,정태옥TV,"1,040",뉴스/정치/이슈
3247,박홍근TV,"1,040",뉴스/정치/이슈
3248,역시최인호,"1,040",뉴스/정치/이슈
3249,밍스데이 ming's day,"1,040",라이프스타일
3250,김한표TV,"1,030",뉴스/정치/이슈
3251,폭쥬알파카,"1,030",영화/애니메이션
3252,나무노트 namoo note,"1,020",여행/아웃도어
3253,토미스,"1,010",푸드/쿠킹
3254,어른이의 하루,"1,010",게임
3255,A L E X 「No.1 Asian men’s ambition」,"1,010",교육/강의
3256,미디어자몽 ZMTV,"1,000",뉴스/정치/이슈
3257,난캔트래블,997,라이프스타일
3258,청풍소장TV,994,IT/기술/과학
3259,귱티비,990,IT/기술/과학
3260,SeoulD Out서울다웃,978,라이프스타일
3261,천정배,969,뉴스/정치/이슈
3262,AILIN IN CHINA,969,음악/댄스
3263,웨딩베리,967,뷰티/패션
3264,녕미영미,952,IT/기술/과학
3265,슈퍼마미오,951,라이프스타일
3266,Oracle Youtube,948,게임
3267,주옹,939,게임
3268,이타심컴퍼니,935,엔터테인먼트
3269,시아의 데굴데굴 라이프Sia's Life,930,여행/아웃도어
3270,김정호TV,928,뉴스/정치/이슈
3271,오렌지노OranJino,927,음악/댄스
3272,라이킷헤어LIKEIT HAIR,898,경제/금융/재테크
3273,맷돌,895,엔터테인먼트
3274,Food Q(푸드큐),881,푸드/쿠킹
3275,소루아트Soru Art,871,취미
3276,뱃놀이,855,교육/강의
3277,김경진,852,뉴스/정치/이슈
3278,"박찬대TV,더불어민주당 원내대변인",842,뉴스/정치/이슈
3279,창수노리터,839,키즈
3280,삼족오,834,엔터테인먼트
3281,파우곰의일상게임,833,게임
3282,Risa' trip,831,여행/아웃도어
3283,24 ON AIR,817,엔터테인먼트
3284,C ME Production HK,816,음악/댄스
3285,sson,815,엔터테인먼트
3286,풀스토리 Full Story,811,인물/유명인
3287,하윤 TV,806,라이프스타일
3288,육아영어TV - Wonderful Won,805,키즈
3289,저녁남자,795,푸드/쿠킹
3290,"[Alice Shin] 앨리스,낭독버스커,",795,교육/강의
3291,조각난 언어들,795,라이프스타일
3292,Wendy House,786,라이프스타일
3293,주호영TV,785,뉴스/정치/이슈
3294,원할머니 보쌈족발,781,푸드/쿠킹
3295,맹성규TV,777,뉴스/정치/이슈
3296,블리스TV,777,여행/아웃도어
3297,규링TV,773,게임
3298,치대생cctv,766,인물/유명인
3299,JJUNI ASMR,764,엔터테인먼트
3300,Luckorn TV,764,키즈
3301,쭈크박스 - 기타치는 기획자,756,음악/댄스
3302,권칠승사이다,756,뉴스/정치/이슈
3303,고재 (GOTUBE),747,게임
3304,Hazy Dawn,744,푸드/쿠킹
3305,S_TRY,742,라이프스타일
3306,민경욱TV,735,뉴스/정치/이슈
3307,아식스코리아,735,스포츠
3308,국회의원 김한정,731,뉴스/정치/이슈
3309,준가을,731,여행/아웃도어
3310,힐스톤,729,푸드/쿠킹
3311,김정재TV,726,뉴스/정치/이슈
3312,꽝튜브,710,게임
3313,우산,703,게임
3314,지금하다 HaDa,702,엔터테인먼트
3315,Soul To Seoul,696,여행/아웃도어
3316,쎈솔,688,IT/기술/과학
3317,정혁의비디오,687,라이프스타일
3318,미디어뮤즈,682,게임
3319,DOSILASOL 도시라솔,675,뷰티/패션
3320,준비중,673,게임
3321,족제비아조씨 로코,667,게임
3322,라라트리오_lalatrio,666,음악/댄스
3323,박완주TV,660,뉴스/정치/이슈
3324,BE MINDFUL 창창쓰,657,엔터테인먼트
3325,Semiyam,649,동물/펫
3326,덕튜브줌형 - ZOOM's TF,642,취미
3327,Sara Layne,621,인물/유명인
3328,sai,620,게임
3329,TV오공,616,키즈
3330,뿌뻰맘명선,615,키즈
3331,here eat,612,푸드/쿠킹
3332,위성곤TV,608,뉴스/정치/이슈
3333,도타02,590,게임
3334,캠쿨,589,엔터테인먼트
3335,국회의원 조승래,588,뉴스/정치/이슈
3336,서대문이대길,586,인물/유명인
3337,노하우동스쿨,583,교육/강의
3338,Nomad_music_library,576,음악/댄스
3339,로젠젠_여행채널,569,여행/아웃도어
3340,육아그라운드,567,라이프스타일
3341,레츠티비,567,키즈
3342,유노윤우,558,엔터테인먼트
3343,김관영,557,뉴스/정치/이슈
3344,뉴튼NEWTON,557,음악/댄스
3345,안녕 민식아,556,키즈
3346,JOY TV,554,음악/댄스
3347,RainyaxAmy,551,음악/댄스
3348,변재일TV,549,뉴스/정치/이슈
3349,미육이,547,게임
3350,김종대,543,뉴스/정치/이슈
3351,하즈,540,게임
3352,sunny cook,537,푸드/쿠킹
3353,어기구 TV,532,뉴스/정치/이슈
3354,쏨아나,531,인물/유명인
3355,궁궁이와제이백,526,취미
3356,박지원TV,524,뉴스/정치/이슈
3357,정우택TV,513,뉴스/정치/이슈
3358,레오네,513,키즈
3359,이슈토커,507,엔터테인먼트
3360,KIMSORI ᴊᴜsᴛ ᴄᴀʟʟ sᴜᴘᴀsᴏʀɪ,506,음악/댄스
3361,임큐의미술시대,495,교육/강의
3362,여행하는 앵무새,495,동물/펫
3363,김성식,495,뉴스/정치/이슈
3364,윤호중,489,뉴스/정치/이슈
3365,윤아랑,486,게임
3366,조경태TV,482,뉴스/정치/이슈
3367,JJuing Miniature,473,취미
3368,담장너머,471,라이프스타일
3369,콜라Tv COLA Tv,465,엔터테인먼트
3370,부엉뚱이TV,463,라이프스타일
3371,SBS개그맨 강대호tv,456,엔터테인먼트
3372,김쌔랭,454,취미
3373,송석준,454,뉴스/정치/이슈
3374,로고,451,게임
3375,김세연TV,449,뉴스/정치/이슈
3376,유은혜,447,뉴스/정치/이슈
3377,킨싱강이,446,스포츠
3378,JS제소,445,엔터테인먼트
3379,너의 친구 써니 Your Friend Sunny,443,라이프스타일
3380,쇼호스트TV,441,라이프스타일
3381,Football Star,433,스포츠
3382,Style Me Seoul,431,뷰티/패션
3383,루스틱,425,게임
3384,단짝반짝TV DJBJ TV,417,영화/애니메이션
3385,슬팜의 농사다큐,414,영화/애니메이션
3386,권은희의제3지대,413,뉴스/정치/이슈
3387,이용호 TV,410,뉴스/정치/이슈
3388,발 달린 꼬등어,402,영화/애니메이션
3389,G Bro 지브로,399,스포츠
3390,요리하는한국여자 Korean cooking woman,396,푸드/쿠킹
3391,바른생활,394,음악/댄스
3392,검은곰,392,게임
3393,Widen,382,라이프스타일
3394,강다영,376,라이프스타일
3395,Nobilis Laurus,376,게임
3396,김학용TV,359,뉴스/정치/이슈
3397,원유철,356,뉴스/정치/이슈
3398,비정상TV [BJS],348,게임
3399,이인규,346,라이프스타일
3400,Flower Sue꽃희슈,341,뷰티/패션
3401,RunningPork,334,스포츠
3402,Dneon,334,음악/댄스
3403,허니머니 재테크,334,교육/강의
3404,GTA Dance Group,332,음악/댄스
3405,Simply Hofit,332,라이프스타일
3406,래이ray,329,게임
3407,크리에이티브 아로,329,IT/기술/과학
3408,구지가는 구지Back 지하철 투어여행,325,라이프스타일
3409,Crazy Backpackers크레이지 백패커스,325,라이프스타일
3410,풀배미 PB,325,게임
3411,SoroSori Lounge,322,취미
3412,정인화TV,321,뉴스/정치/이슈
3413,민터뷰,317,게임
3414,"새알깨, 일상 studio",316,라이프스타일
3415,트리플제이Triple JAY,312,뷰티/패션
3416,미오뷰티 Miobeauty,308,뷰티/패션
3417,윤썰 YOON SSUL,307,엔터테인먼트
3418,포풀라,307,음악/댄스
3419,BULLETZ OFFICIAL [블릿츠],305,라이프스타일
3420,추경호TV,302,뉴스/정치/이슈
3421,임종성TV,297,뉴스/정치/이슈
3422,포캣pocket,294,게임
3423,erbsandaya,292,음악/댄스
3424,좋은가현gahyun,289,뷰티/패션
3425,트레블디토 Travel Ditto,288,라이프스타일
3426,박동명,286,교육/강의
3427,최경환TV,286,뉴스/정치/이슈
3428,제윤경,281,뉴스/정치/이슈
3429,이진구,281,인물/유명인
3430,플로리에,275,IT/기술/과학
3431,써니의 방. 그림유튜버,274,교육/강의
3432,신다르크TV,272,라이프스타일
3433,지요피하우스,269,라이프스타일
3434,TheDollsHotel,269,엔터테인먼트
3435,김동철TV,266,뉴스/정치/이슈
3436,예술창업 황금거위,265,라이프스타일
3437,페임보이,260,음악/댄스
3438,Gabysheart,258,뷰티/패션
3439,만덕,252,게임
3440,레케아 RAKEA,243,스포츠
3441,개인끼학원,241,미분류
3442,준호준호하지,239,라이프스타일
3443,공룡왕국,239,영화/애니메이션
3444,BeverEasy,237,푸드/쿠킹
3445,이 기자와 신 팀장의 야매아이돌yameidol053,234,음악/댄스
3446,기술 가이드 _ 이산 _ LeeSan,231,IT/기술/과학
3447,지리1타다이키,229,게임
3448,민주평화당,228,뉴스/정치/이슈
3449,"그 여울진 날, The Rapidz Day",227,인물/유명인
3450,yollstory,220,교육/강의
3451,히버 : 히스토리 브이로그 유튜버,208,교육/강의
3452,SSGSSLBRans,208,음악/댄스
3453,유동수TV,206,뉴스/정치/이슈
3454,김재경TV,199,뉴스/정치/이슈
3455,.,199,푸드/쿠킹
3456,하루뭐하니,199,여행/아웃도어
3457,부모사랑 효돌 시니어감동연구소,197,라이프스타일
3458,염동열TV,197,뉴스/정치/이슈
3459,김버투,193,게임
3460,HI_RUNNINGCREW,191,뷰티/패션
3461,노포 이야기,191,푸드/쿠킹
3462,더불어민주당 국회의원설훈,188,뉴스/정치/이슈
3463,NO'MAD,187,게임
3464,권우찬,182,게임
3465,쟈스민 TV,177,라이프스타일
3466,미지수MEJISOO,175,음악/댄스
3467,재군JAEGOON,172,뷰티/패션
3468,김택환,172,게임
3469,신보라TV,172,뉴스/정치/이슈
3470,명조채널,170,IT/기술/과학
3471,메리MERRY,168,뷰티/패션
3472,toonivie 웹툰무비는 투니비,166,영화/애니메이션
3473,올댓리딩 ALL THAT READING,166,라이프스타일
3474,CillASMR킬팀장,165,엔터테인먼트
3475,"모피디, 베트남이 궁금하다!",163,라이프스타일
3476,A10tion DanceCrew,163,음악/댄스
3477,레이디,162,인물/유명인
3478,좋은현상,160,게임
3479,아지티스asitis,157,엔터테인먼트
3480,102 LAB,156,여행/아웃도어
3481,유즈TV,155,엔터테인먼트
3482,데이비드군의 작업실/DavidKoon's workplace,154,취미
3483,"우주최강매력녀, 야내 Janai",151,음악/댄스
3484,손금주,148,뉴스/정치/이슈
3485,JEJU HERO,146,스포츠
3486,두관김,145,뉴스/정치/이슈
3487,"여자, 운동하다여운",144,스포츠
3488,요리책방,142,푸드/쿠킹
3489,happieworld하피월드,142,음악/댄스
3490,cadi.view카디뷰,140,뷰티/패션
3491,AI NEWS by AIPARK,139,교육/강의
3492,이동섭,136,뉴스/정치/이슈
3493,강석진국회의원,136,뉴스/정치/이슈
3494,헬로우유리,135,키즈
3495,"라라디오 [LALAdio GOLF] 골프레슨,골프기초",134,스포츠
3496,타이탄의호구들,133,라이프스타일
3497,tune project,132,엔터테인먼트
3498,이상민,132,뉴스/정치/이슈
3499,박하디,132,엔터테인먼트
3500,CREKERS DIGITAL STUDIO,130,뷰티/패션
3501,깐깐한쪼꼬미,126,교육/강의
3502,시온GAME channel,125,게임
3503,윤소하,124,뉴스/정치/이슈
3504,이건뇽Youtube,123,게임
3505,정빵꼼,122,뷰티/패션
3506,BJ열븐,121,라이프스타일
3507,고고,120,엔터테인먼트
3508,빵집TV,118,푸드/쿠킹
3509,핑블키즈,116,키즈
3510,김도형,115,교육/강의
